,tweet_id,text,source
2141,1055453645779726336,"Democrat doublespeak -- Senate hopeful Jacky Rosen of Nevada slams Pelosi in English ads, attacks Trump in Spanish - via @LukasMikelionis 
https://t.co/BbHLc5Mct5",foxnewspolitics
2142,1055453409749467136,"Legal drama threatens construction of Obama Presidential Center
https://t.co/n6zdCxy2J8",foxnewspolitics
2143,1055448259869790208,Beto O'Rourke fandom reaches bizarre levels in Texas Senate race - via @K_Schallhorn https://t.co/J5uWmadJHf,foxnewspolitics
2144,1055414198769999872,"Arizona troopers' union pulls support from Democrat opposing GOP's McSally in Senate race
https://t.co/PWRXVgkcAT",foxnewspolitics
2145,1055413944943345664,"Crowd drowns out anti-Trump Dems Adam Schiff, Brad Sherman at California debates, forcing early end - via @LukasMikelionis 
https://t.co/l6hmoN0I0j",foxnewspolitics
2146,1055137078604906496,"Midterms get personal: Nevada’s Adam Laxalt latest to face political attack from family members - via @JuddBerger 
https://t.co/iEggXSq18x",foxnewspolitics
2147,1055093833107677188,"Secret Service intercepts suspicious packages sent to Obama, Hillary Clinton - via @brookefoxnews @tamaragitt 
https://t.co/eZaM4sw7Vg",foxnewspolitics
2148,1055052409662251008,KURTZ:  Caravan clash: Press accusing president of 'fear' and 'falsehoods' https://t.co/cfwmv1GMP8 @HowardKurtz,foxnewspolitics
2149,1054815150312710144,"Ex-Speaker Boehner pitches investors on marijuana industry: 'All in on cannabis' - via @AndrewOReilly84 
https://t.co/TzrvPnjRFE",foxnewspolitics
2150,1054779322404364293,"Cuomo’s campaign to ‘bankrupt’ NRA by targeting insurance program spreads to more states - via @FredLucasWH 
https://t.co/hiT6lxT1Lg",foxnewspolitics
2151,1054752209492164608,"October surprise? 5 things that could rock the midterms- via @K_Schallhorn 
https://t.co/Xe2KMpZnHd",foxnewspolitics
2152,1054727929417134081,"EXCLUSIVE: Trump goes ‘all-in’ to protect GOP majority in final midterm stretch, planning ad and rally blitz - via @brookefoxnews 
https://t.co/AhqqtNA8ky",foxnewspolitics
2153,1054694951878057984,"Rep. Kevin McCarthy's Bakersfield office attacked with massive rock, he says https://t.co/b2j7uzLgB7",foxnewspolitics
2154,1054688321908158464,KURTZ: Trump stoking the right with sudden focus on hot-button issues https://t.co/XZneSgPyXJ @HowardKurtz,foxnewspolitics
2155,1054417781192560640,"Top Dems urge caution on 'blue wave,' temper expectations https://t.co/wJYqzTdFti",foxnewspolitics
2156,1054401209447145472,"California ballot measure on cage-free rules divides activists, farmers https://t.co/rFZnDgaTTt @AndrewOReilly84",foxnewspolitics
2157,1054379322830659584,"Scaramucci book hails Trump’s 'blue collar genius,' hits 'Sloppy Steve' Bannon https://t.co/DKHuymH3e7 @holliesmckay",foxnewspolitics
2158,1054090946621702144,"Midterm election voters can decide abortion, marijuana, immigration issues: 10 ballot measures to watch- via @K_Schallhorn
https://t.co/ZbEu45AyZE",foxnewspolitics
2159,1054030801086509056,"Billionaire’s Trump impeachment push grows in midterm run-up - via @AndrewOReilly84

https://t.co/oNCCsJZzvf",foxnewspolitics
2160,1054000097896394757,"Arrested Dem operative stayed employed despite notoriously ‘hostile’ tactics - via @brookefoxnews 
https://t.co/PRMR1UISRE",foxnewspolitics
2161,1053683008610492416,"Democratic candidates enjoy windfall of out-of-state cash, as liberal donors bet big- via @maximlott
https://t.co/xugkVs6Qqb",foxnewspolitics
2162,1053677429741551617,"Haley demands UN punish Cuba, Bolivia after ‘mob scene’ at US event for Cuban political prisoners
https://t.co/WPD1Of7FOf via @AdamShawNY",foxnewspolitics
2163,1053637458745851905,"State Department provided 'clearly false' statements to derail requests for Clinton docs, 'shocked' federal judge says

https://t.co/gbo1D4Ll7I",foxnewspolitics
2164,1053365823539167232,"Sen. Susan Collins already facing post-Kavanaugh wave of potential Dem challengers- via @laurenjleee 
https://t.co/TsEBaXeVt6",foxnewspolitics
2165,1053359920211468288,"Manafort shows up to court in wheelchair, as sentencing date set - via @brookefoxnews  @JakeBGibson 
https://t.co/IggBdRWBwc",foxnewspolitics
2166,1053333220706709505,"Clinton aide won't rule out ‘Hillary 2020,’ sparking glee from White House
https://t.co/FmultM48Sy via @AdamShawNY",foxnewspolitics
2167,1053274956946124800,"Billionaire’s Trump impeachment push grows in midterm run-up- via @AndrewOReilly84 
https://t.co/oNCCsJHYDH",foxnewspolitics
2168,1053247258706305024,"‘Fantastic’ Beto O’Rourke gets endorsement from former Mexican President Vicente Fox
https://t.co/Kse3mptbLU",foxnewspolitics
2169,1053239628709457926,"KURTZ: While ripping Trump, media and Hollywood rush to cut ties to Saudis https://t.co/efWbTiVfVb @HowardKurtz",foxnewspolitics
2170,1052983190762205185,"Democratic candidates enjoy windfall of out-of-state cash, as liberal donors bet big - via @maximlott 
https://t.co/xugkVs6Qqb",foxnewspolitics
2171,1052980923694747648,"Haley rips into Iran’s ‘crony terrorism,’ use of child soldiers in fiery return to Security Council
https://t.co/cGDorKr1UU via @AdamShawNY",foxnewspolitics
2172,1052974151382827008,"Rush Limbaugh predicts GOP will hold House, make gains in Senate https://t.co/LniXTkdGep",foxnewspolitics
2173,1052953450252853248,Accused Treasury leaker had ‘co-conspirator’ in plot to spill dirt on Trump officials: court files https://t.co/dFRrabUc4V,foxnewspolitics
2174,1052947604592582656,"Don McGahn leaves as White House counsel, Emmet Flood steps into role https://t.co/Uz6oOvXsy2",foxnewspolitics
2175,1052922052661956608,"Arrested Dem operative stayed employed despite notoriously ‘hostile’ tactics - via @brookefoxnews 
https://t.co/PRMR1UISRE",foxnewspolitics
2176,1052875534298951681,KURTZ: Trump hits the AP as media fact-check his nonstop interviews https://t.co/9nRksfGk0B @HowardKurtz,foxnewspolitics
2177,1052649665999593477,"Dem operative for Soros-funded group arrested for 'battery' against Nevada GOP candidate's campaign manager - via @brookefoxnews 
https://t.co/sbUToaLv29",foxnewspolitics
2178,1052610992469958656,"Treasury employee charged with leaking financial info on Trump campaign officials, Russians - via @AdamShawNY 
https://t.co/pGHvVOMTdQ",foxnewspolitics
2179,1052610893496897536,"ICE forced to release illegal immigrants ‘out of the front door’ in Arizona amid space crunch, border surge - via @AdamShawNY 
https://t.co/bVieFPZycj",foxnewspolitics
2180,1052610373508050949,Dem Sen. Menendez lashes out at ‘bogus lies’ after GOP rival revives prostitution allegations https://t.co/blxJbv1DEz,foxnewspolitics
2181,1052604086955241472,"Trump: US seeking audio, video related to Khashoggi disappearance ‘if it exists’ - via @AlexPappas 
https://t.co/qsmwjtqSPe",foxnewspolitics
2182,1052563173583273984,"Melania Trump's plane forced to return to military base after smoke in cabin - via @K_Schallhorn 
https://t.co/AHluJPyxEE",foxnewspolitics
2183,1052559662296514560,Kavanaugh chaos hangs over Feinstein’s all-Democrat Senate race - via @FredLucasWH https://t.co/rQ36ErBvex,foxnewspolitics
2184,1052554244404985856,"Trump administration moves to open trade talks with UK, Japan, EU after NAFTA win
https://t.co/j7IJJRxIW6 via @AdamShawNY",foxnewspolitics
2185,1052544214502973440,"Endangered Democratic Sen. Joe Donnelly tries to distance himself from 'radical left' in new ad - via @K_Schallhorn 
https://t.co/x6nbns3F2t",foxnewspolitics
2186,1052539704451698688,"Trump backs Cruz, bashes O’Rourke as a ‘flake’ after feisty debate - via @brookefoxnews 
https://t.co/N1lnw4uJJr",foxnewspolitics
2187,1052524283371630593,"O'Rourke uses Trump-like insults in final debate, calls Cruz 'Lyin' Ted' as polls show Cruz pulling ahead
https://t.co/ouo9LbQPOC",foxnewspolitics
2188,1052524222973730816,"Liberal profs launch campaign to pack Supreme Court after Kavanaugh confirmation
https://t.co/7enBePw3MH",foxnewspolitics
2189,1052524066509414400,"Trump dismisses Bloomberg's possible 2020 bid, says Democrats 'will eat him up' in primaries - via @LukasMikelionis 
https://t.co/6oghit6cZF",foxnewspolitics
2190,1052523735331340288,"Mueller ready to deliver core findings on Trump probe after midterms: report- via @LukasMikelionis 
https://t.co/6WqO1USYew",foxnewspolitics
2191,1052514193017069570,"KURTZ: From Hillary to Elizabeth, Democratic distractions hurting the party in midterms https://t.co/dfmcNsuwtv @HowardKurtz",foxnewspolitics
2192,1052270051129262081,"Warren's DNA test renews scrutiny of long history claiming Native-American heritage- via @brookefoxnews 
https://t.co/G0jOWljaj7",foxnewspolitics
2193,1052246494634487809,Hugin revives prostitution allegations against Sen. Menendez in NJ Senate race https://t.co/20BUR6ZJBg,foxnewspolitics
2194,1052224797416058881,"Trump rips 'Horseface' Stormy Daniels, says he'll 'go after' her and Avenatti - via @brookefoxnews 
https://t.co/G85O6pdPG8",foxnewspolitics
2195,1052197230860488704,Trump threatens to cut aid from Honduras as new migrant caravan nears US https://t.co/ck69AUtLkV @AdamShawNY,foxnewspolitics
2196,1052188359890755584,"Martha McSally accuses Kyrsten Sinema of supporting ‘treason’ in fiery Arizona Senate debate
https://t.co/XuHsgpuQz2 via @AdamShawNY",foxnewspolitics
2197,1052180827327684608,"Trump demands Warren apologize for ancestry ‘fraud,’ mocks ‘bogus’ DNA test - via @brookefoxnews 
https://t.co/wZcP9S9kr9",foxnewspolitics
2198,1052159601909612544,Mattis hits back at Trump’s ‘Democrat’ claim: ‘I’ve never registered for any political party’ - via @dcexaminer https://t.co/NqBV9I9ny0,foxnewspolitics
2199,1052153201682726913,KURTZ: Engaging the enemy: Why Trump is on a nonstop media campaign https://t.co/sNKbpYlxVv @HowardKurtz,foxnewspolitics
2200,1051925726264512512,'Suspicious letter' at Sen. Susan Collins' Maine home prompts investigation - via @brookefoxnews https://t.co/Vc3QtaPnqr,foxnewspolitics
2201,1051912926230130689,"Warren’s DNA test mocked, as GOP cites study showing average Native-American link could be stronger - via @brookefoxnews 
https://t.co/7WxjBXl5zd",foxnewspolitics
2202,1051912767513522177,"Dems worry of 2016-style stumbles, as GOP sees chance of holding off 'wave' https://t.co/i4S5D9BQoB",foxnewspolitics
2203,1051871334958030848,"Trump tours hurricane-battered Florida and Georgia, praises recovery efforts- via @AndrewOReilly84 
https://t.co/84jszSWRBj",foxnewspolitics
2204,1051850459386994688,"The Boston Globe issues correction in Warren DNA report; says results say she could be between 1/32nd and 1/1,024th Native American  - via @brookefoxnews https://t.co/JBCkdkC769",foxnewspolitics
2205,1051834694537551872,"Trump 'immediately' sending Pompeo to meet with Saudi king over missing journalist - via @brookefoxnews 
https://t.co/N5sJhWOlx7",foxnewspolitics
2206,1051816609898254341,"Warren releases DNA analysis on Native American heritage, firing back at Trump attacks - via @brookefoxnews 
https://t.co/JBCkdkC769",foxnewspolitics
2207,1050910388697616384,"Trump at Ohio rally calls Kanye ‘amazing,’ predicts Republicans will win over black voters https://t.co/KSVuRNDQxL",foxnewspolitics
2208,1050878938501865472,Arizona Senate hopeful Sinema once called her state ‘the meth lab of democracy’ https://t.co/igQeHI82AS #FoxNews,foxnewspolitics
2209,1050836906328625154,"Haley slams UN for electing more human rights abusers to Human Rights Council
https://t.co/7j1NMRoMDe via @AdamShawNY @BenEvansky",foxnewspolitics
2210,1050827384356769792,"GOP senator demands records on FBI’s contact with DNC lawyer over Russian meddling
https://t.co/9xGVwp31z7",foxnewspolitics
2211,1050815046996103170,"GOP hammers ‘mob’ message for midterms, as Dems howl over label https://t.co/4lpcgqFe1J",foxnewspolitics
2212,1050796120123826177,Dem Sen. Menendez faces unexpected danger in deep-blue New Jersey https://t.co/TKr65c6v4B,foxnewspolitics
2213,1050765717975519238,"Trump snubs Feinstein, Harris to nominate conservative judges to liberal 9th Circuit
https://t.co/wrcOQcdlG3 via @AdamShawNY",foxnewspolitics
2214,1050717306148536320,Miami House race once seen as easy Dem pickup tightens https://t.co/uKbQtfxBPJ @AllieRaffa,foxnewspolitics
2215,1050703501213540352,KURTZ: Change the rules? Why the left is slamming the Senate and Electoral College https://t.co/zUlscAXTkz @HowardKurtz,foxnewspolitics
2216,1050474721211486208,HALFTIME REPORT: Michelle Obama rejects Eric Holder’s rhetoric https://t.co/LWQ8tq6G60 @ChrisStirewalt,foxnewspolitics
2217,1050465088589754369,"Federal Judge Ellis demands sentencing date for Manafort, calls Mueller deal ‘highly unusual’ https://t.co/17GaX887p1 @AlexPappas @JakeBGibson",foxnewspolitics
2218,1050464940736335872,Is Scott Walker's winning streak nearing an end? Wisconsin race poses challenge https://t.co/5MUmZibaBi @FredLucasWH,foxnewspolitics
2219,1050441594720178176,Who killed Saudi journalist Jamal Khashoggi? Congress digs for answers as Middle East mystery grows https://t.co/hEOkxRYzwj @luciasuarezsang,foxnewspolitics
2220,1050439448054427648,"Michelle Obama rebukes Holder, Clinton over calls for political warfare https://t.co/heWmbRotEk @AndrewOReilly84",foxnewspolitics
2221,1050405327953379328,"Trump ‘surprised’ Rosenstein won’t testify, after hearing his side of the ‘wire’ story https://t.co/taFix07XF4 @AlexPappas",foxnewspolitics
2222,1050396813767991296,Melania Trump says she doesn’t trust some White House staffers https://t.co/lrf4REPe3A @briansflood,foxnewspolitics
2223,1050396529423523847,Florida congressman seemingly takes credit for opioid bill he didn't sponsor in campaign ad https://t.co/UPUVj42gwr @K_Schallhorn,foxnewspolitics
2224,1050363561539702784,Trump blasts Eric Holder over ‘kick ‘em’ comment: ‘Disgusting statement’ https://t.co/nZAm7Jpkyo @JuddBerger @foxandfriends,foxnewspolitics
2225,1050339715730300929,KURTZ: Why Trump is blatantly making the midterms a referendum on him https://t.co/WhU5td6GLD @HowardKurtz,foxnewspolitics
2226,1050110857273851905,Cruz Senate bill on ‘Human Shields’ draws bipartisan support https://t.co/ClbIW9HsLy @BenEvansky,foxnewspolitics
2227,1050091484526067712,"Ryan Zinke under consideration to succeed Haley as UN ambassador, sources say
https://t.co/vJL17b3F1C via @BretBaier @AdamShawNY",foxnewspolitics
2228,1050086515458666496,"Trump demands answers from 'highest levels' of Saudi government over missing journalist - via @brookefoxnews 
https://t.co/fn8UqzItlW",foxnewspolitics
2229,1050053234251976706,"DHS Secretary Nielsen warns China engaged in 'unprecedented' influence campaign ahead of US midterms - via @brookefoxnews 
https://t.co/PDdGfKoysS",foxnewspolitics
2230,1050044079428554752,"Kavanaugh coping mechanisms: 5 wild Dem schemes to counter Trump's SCOTUS win
https://t.co/z03NGBqLWP via @AdamShawNY",foxnewspolitics
2231,1050007310356107267,"Trump tears into ‘radical socialist’ Dems, Medicare for All in rare op-ed - via @brookefoxnews 
https://t.co/2KCj6LNHFf",foxnewspolitics
2232,1050006579427373062,"Bloomberg re-registers as Democrat amid rumors of 2020 presidential run - via @K_Schallhorn 
https://t.co/LC6BQyQW7p",foxnewspolitics
2233,1049979133462282240,"KURTZ: Press says Trump is stoking anger, after its own columnists do the same https://t.co/hZy7jIF3WS @HowardKurtz",foxnewspolitics
2234,1049717461849964544,"Justice Kavanaugh makes low-key Supreme Court debut, after raucous confirmation
https://t.co/YkFOpqs1rJ",foxnewspolitics
2235,1049701791179436033,"Kavanaugh clash fuels fundraising bonanza in final midterm stretch - via @brookefoxnews 
https://t.co/sbTHPs15qm",foxnewspolitics
2236,1049683283368398848,"Nikki Haley says she is not running for president in 2020, will support Trump https://t.co/bFfVM2pDRJ via @AdamShawNY",foxnewspolitics
2237,1049668224974036992,"Trump accepts Nikki Haley’s resignation as UN ambassador
https://t.co/4cEdTtXJzn via @AdamShawNY",foxnewspolitics
2238,1049661605334663168,"Hillary Clinton snipes at Theresa May’s Tories: ‘A long way from the party of Churchill and Thatcher’
https://t.co/NnVrQGYM2o via @AdamShawNY",foxnewspolitics
2239,1049634897793609728,"FBI lawyer's testimony at odds with Rosenstein denial on 'wire' report
https://t.co/CQwoij7bvM",foxnewspolitics
2240,1049616233069457409,KURTZ:  Anger management: Outraged liberal pundits declaring war after Kavanaugh https://t.co/0XS6tIbhwY @HowardKurtz,foxnewspolitics
2241,1049388284248506368,"Trump demands death penalty for cop killers - via @brookefoxnews 
https://t.co/5f3eGnZj4x",foxnewspolitics
2242,1049353414977748992,"Trump, Rosenstein meet on Air Force One in wake of ‘wire’ report - via @brookefoxnews 
https://t.co/af3pAAZCBW",foxnewspolitics
2243,1049347732492754944,"New Hampshire emerges as potential launch pad for Trump 2020 primary challenge -via @steinhauserNH1 
https://t.co/zfkUkhziGk",foxnewspolitics
2244,1049341969409953794,"Watchdog presses FEC for audit on Maxine Waters fundraising practices - via @FredLucasWH 
https://t.co/VUTRBe1Yj1",foxnewspolitics
2245,1049316830718955520,"Dems wage war on Kavanaugh, court: New battles over legitimacy, impeachment, recusal - via @brookefoxnews 
https://t.co/UODvSFYEBp",foxnewspolitics
2246,1048664896236343303,"#Kavanaugh confirmed to Supreme Court after bitter fight, securing rightward shift https://t.co/xEMRT1ALBw @AdamShawNY",foxnewspolitics
2247,1048300210420682753,Susan Collins says she intends to vote 'yes' on Kavanaugh confirmation https://t.co/jdX5McOBuQ,foxnewspolitics
2248,1048259003342626817,"Grassley demands correspondence between Ford legal team and Dem senators - via @brookefoxnews 
https://t.co/BA6JM4C5my",foxnewspolitics
2249,1048258227350265857,"All eyes on Murkowski, Collins, Flake and Manchin as Senate barrels toward final Kavanaugh vote https://t.co/Hd9JnTLsbl",foxnewspolitics
2250,1048230814234894336,Newly released video shows Bill Clinton with Monica Lewinsky in the Oval Office in 1997 https://t.co/nHQVa00wkU,foxnewspolitics
2251,1048225454195392512,"Senate votes to advance Kavanaugh nomination, setting up final vote for Saturday https://t.co/FFf2p79LYr",foxnewspolitics
2252,1048200677548314624,"Heitkamp’s ‘no’ vote on Kavanaugh could tip North Dakota’s Senate race in GOP’s favor, Republicans say https://t.co/REC6Y2gF46 - @pdoocy",foxnewspolitics
2253,1048161008823488512,"KURTZ: Partisans predictably praise, pummel FBI's Kavanaugh probe https://t.co/xBJCmKrlWQ -- @HowardKurtz",foxnewspolitics
2254,1047943544902696963,"HALFTIME REPORT: Dems’ stumble on Kavanaugh could prove costly
https://t.co/FUwL7xx1Op via @ChrisStirewalt",foxnewspolitics
2255,1047934505544245249,"Pressure mounts on 4 swing senators to decide Kavanaugh's fate, on heels of FBI report - via @brookefoxnews 
https://t.co/MPvMbPiHUw",foxnewspolitics
2256,1047932780921999360,Democratic Sen. Heidi Heitkamp of North Dakota reveals she will vote 'no' on Judge Kavanaugh  - via @brookefoxnews https://t.co/FDgjlSEvyl,foxnewspolitics
2257,1047929698150432768,"Accused doxxer of GOP senators allegedly threatened to publish their children’s health information
https://t.co/IZRrbTM4bh via @AdamShawNY",foxnewspolitics
2258,1047893008602058752,"Swing senators praise FBI's Kavanaugh probe, indicating possible support - via @brookefoxnews 
https://t.co/FDgjlSEvyl",foxnewspolitics
2259,1047883037374119936,"Dems slam FBI Kavanaugh report as incomplete, say White House restricted probe
https://t.co/1jQ9OHELX7 via @AndrewOReilly84",foxnewspolitics
2260,1047877046918176768,"Schumer blasts 'limited' FBI Kavanaugh probe, as McConnell rips Dem 'gamesmanship' - via @brookefoxnews https://t.co/jDWLeB3LKs",foxnewspolitics
2261,1047865110432292864,"Grassley views FBI Kavanaugh file, says it doesn't corroborate Ford claims - via @brookefoxnews 
https://t.co/jDWLeB3LKs",foxnewspolitics
2262,1047843900982013952,"Kavanaugh slugfest could boost GOP in midterms, as polls show voter interest rising
https://t.co/UM4ansgNGI",foxnewspolitics
2263,1047824501768110080,"Fox News confirms the FBI supplemental background investigation report shows no evidence to corroborate the allegations of sexual assault or misconduct by Supreme Court nominee Judge Brett Kavanaugh. 

https://t.co/pKzX18jINu",foxnewspolitics
2264,1047804143262420992,KURTZ: Media assault on Kavanaugh descends to bar fights and Beach Weeks https://t.co/cPISj6EhMi @HowardKurtz,foxnewspolitics
2265,1047523675610734592,"GOP Senate candidate Corey Stewart pledges to end race-based college admissions
https://t.co/NoJ2Xae7th",foxnewspolitics
2266,1047508445719646208,"Christine Ford's friend denies being helped on polygraph, fires back at new claims - via @brookefoxnews 
https://t.co/88GDCFbrlU",foxnewspolitics
2267,1047503091858374656,"Avenatti emerges with new sworn allegations against Kavanaugh, amid questions over 1st client - via @brookefoxnews 
https://t.co/ZvevkFkMKS",foxnewspolitics
2268,1047479457420857344,"Kavanaugh confirmation battle galvanizes Montana’s Republican voters, could swing Senate race - via @pdoocy 
https://t.co/cCDw2ieMwX",foxnewspolitics
2269,1047473425231560705,"Cory Booker: Ditch Kavanaugh, whether he’s ‘innocent or guilty’ - via @brookefoxnews 
https://t.co/3QmOuRrSLv",foxnewspolitics
2270,1047208812837588993,"Clinton accuser Juanita Broaddrick demands FBI probe on Clinton rape claim, amid Kavanaugh furor - via @brookefoxnews 
https://t.co/6HFBPtdSwy",foxnewspolitics
2271,1047197846359998465,"West Virginia becomes 1st state to allow voting by app - via @AndrewOReilly84 
https://t.co/3wMNRr8Vxa",foxnewspolitics
2272,1047186861280702464,Pro-marijuana protesters get into scuffle with Republican congressman https://t.co/Sk28mSBGxR,foxnewspolitics
2273,1047174382840401920,"Kavanaugh accuser Swetnick faces credibility questions amid changing story, details from past
https://t.co/ROFtYV2JSp via @AdamShawNY",foxnewspolitics
2274,1047143365278666753,State of play on Kavanaugh confirmation: McConnell preparing to hold votes https://t.co/Q1BxP5km6U #FoxNews,foxnewspolitics
2275,1047126802630631424,"Kavanaugh clash reopens stolen valor allegations against Sen. Blumenthal - via @brookefoxnews 
https://t.co/FOFb2DGWFH",foxnewspolitics
2276,1047083566801268736,"KURTZ: Journalists, celebs reveal past sexual assaults and why they stayed quiet https://t.co/sWKuadalKC @HowardKurtz",foxnewspolitics
2277,1046832154817257473,"Supreme Court begins new term short-handed, with a focus on frogs https://t.co/wZbjwkkevc",foxnewspolitics
2278,1046819953947623424,"Trump muses on what he'd be like intoxicated: 'I would be the world's worst' - via @AndrewOReilly84 
https://t.co/8h9I4hS5O3",foxnewspolitics
2279,1046816804251815942,"Obama backs Ocasio-Cortez in new wave of midterm endorsements, snubs Beto - via @brookefoxnews 
https://t.co/SfOluOXp36",foxnewspolitics
2280,1046810644434042880,"Trump, pressed on Kavanaugh, tries to turn tables on ‘holier than thou’ Dems https://t.co/hw3846gdiq",foxnewspolitics
2281,1046795936083656704,"Trump touts NAFTA replacement deal with Canada and Mexico, proclaims 'new dawn' for US workers- via @AndrewOReilly84 
https://t.co/mGtKClntll",foxnewspolitics
2282,1046781836242882561,"Dems accused of moving goalposts on Kavanaugh after FBI probe ordered - via @AlexPappas 
https://t.co/7KXdlSQjnm",foxnewspolitics
2283,1046774792366567425,"Grassley taunts Bernie Sanders in salty response to Kavanaugh probe letter - via @brookefoxnews 
https://t.co/rUHHC5CQnX",foxnewspolitics
2284,1045769128668270593,"Kavanaugh friend Mark Judge agrees to cooperate with FBI probe, denies latest allegations - via @brookefoxnews 
https://t.co/UCQ7zXYrVu",foxnewspolitics
2285,1045737331527954433,"Senate Judiciary Committee advances Kavanaugh nomination in party-line vote, even as Sen. Flake calls for delay in floor vote to allow FBI probe
https://t.co/5FPZhnI6HH via @AdamShawNY",foxnewspolitics
2286,1045726896011587584,"House Republicans vote to release Russia probe transcripts, plan subpoena for Fusion GPS co-founder https://t.co/HOVvMNqoNT",foxnewspolitics
2287,1045722326703230976,"Sparks fly ahead of Kavanaugh committee vote, as Flake announces support https://t.co/NZZPvPMyVN via @AdamShawNY",foxnewspolitics
2288,1045710020988588033,"Flake's 'yes' on Kavanaugh sparks angry backlash from Democrats, activists
https://t.co/azVULo1d5s via @AdamShawNY",foxnewspolitics
2289,1045691101108219909,"House GOP, Deputy AG Rosenstein agree to meet to discuss 'wire' report - via @brookefoxnews 
https://t.co/vT9qlohhm5",foxnewspolitics
2290,1045671305918509057,"Sen. Jeff Flake says he will vote to confirm Kavanaugh
https://t.co/TQzoyKUdjK via @AdamShawNY",foxnewspolitics
2291,1045659785834754048,"Prosecutor tells wavering senators she wouldn't charge Kavanaugh, as vote looms - via @brookefoxnews 
https://t.co/DrUDtKfznB",foxnewspolitics
2292,1045630010659393536,"KURTZ: Anguish vs. anger: Raw emotion rules as Ford, Kavanaugh press their cases https://t.co/MaSjK98vXZ @HowardKurtz",foxnewspolitics
2293,1045428677591339010,"Lindsey Graham tears into Democrats over 'sham' Kavanaugh hearing - via @AndrewOReilly84 
https://t.co/vH1QKAYavo",foxnewspolitics
2294,1045427852802437122,"Kavanaugh in fiery exchange with Sen. Durbin over call for FBI probe - via @brookefoxnews 
https://t.co/Kcc6Gw8tNv",foxnewspolitics
2295,1045414279674036224,"Kavanaugh abandons script to deliver blistering opening statement on assault accusation - via @brookefoxnews 
https://t.co/cleaEGBcUe",foxnewspolitics
2296,1045414042783895553,"Kavanaugh calls Swetnick's 'gang rape' allegations a 'farce' during emotional Senate testimony 
https://t.co/4Vc82zirSt",foxnewspolitics
2297,1045396777422213121,"Visibly angry Kavanaugh denies assault allegations, says process has ‘become a national disgrace’ - https://t.co/uhKFhLKzGK",foxnewspolitics
2298,1045373168934932480,"Christine Blasey Ford's lawyers say they paid for polygraph test - via @AndrewOReilly84 
https://t.co/QbjP3idHpD",foxnewspolitics
2299,1045358369052282881,"Trump postpones meeting with Rosenstein to next week - via @brookefoxnews 
https://t.co/EgOiCv3kt8",foxnewspolitics
2300,1045347195791319041,"Grassley snaps at staffer at Kavanaugh hearing: 'Speak plainly with me, please'
https://t.co/6lW1HkyNRg via @AdamShawNY",foxnewspolitics
2301,1045344532336975874,Ford gives scientific explanation for her memory of Kavanaugh incident - via @brookefoxnews https://t.co/uWMT91gYhV,foxnewspolitics
2302,1045337869609512962,"Christine Ford testifies Kavanaugh ‘sexually assaulted me,’ rejects mistaken identity theory - via @AlexPappas 
https://t.co/uBPM9Ot8PS",foxnewspolitics
2303,1045327458629824512,"Grassley quotes Anita Hill-era Biden to shoot down call for new FBI probe - via @brookefoxnews 
https://t.co/kvuEMJHJlC",foxnewspolitics
2304,1045323160072196097,"Christine Ford testifies: Brett Kavanaugh ‘sexually assaulted me’ - via @AlexPappas 
https://t.co/27FCMXdF9q",foxnewspolitics
2305,1045319795753791490,"Second Kavanaugh accuser offers message of support for Ford - via @brookefoxnews 
https://t.co/EsW5ak205t",foxnewspolitics
2306,1045317308225396736,Grassley opens hearing as Christine Ford appears in public for first time to accuse Brett Kavanaugh of sexual assault  https://t.co/uhKFhLKzGK,foxnewspolitics
2307,1045315328794857477,"LIVE BLOG: Christine Ford appears for testimony as Chairman Chuck Grassley delivers his opening statement. 
https://t.co/kfk06KglHU",foxnewspolitics
2308,1045286919486271488,"Rosenstein launched 'hostile' attack in May against Republicans over Russia records: congressional email
https://t.co/gctqB4IgZ7",foxnewspolitics
2309,1045277084166352896,Second Kavanaugh accuser in standoff with committee over terms to come forward - via @brookefoxnews https://t.co/sIU1F72KVK,foxnewspolitics
2310,1045276712370688000,"Staffers at DC restaurant where Cruz was confronted get death threats: owner
https://t.co/ASZza36q0s",foxnewspolitics
2311,1045276533257113606,Republicans stand by Kavanaugh as details on Avenatti's new client emerge - via @AlexPappas https://t.co/2CLd9EFRjB,foxnewspolitics
2312,1045274793782779904,"Ahead of pivotal Senate hearing, witnesses surface to say Christine Ford may have mistaken them for Kavanaugh 
https://t.co/1otc6DqXqw",foxnewspolitics
2313,1045267961022468096,KURTZ: Avenatti orchestrates coverage while unveiling third Kavanaugh accuser https://t.co/ZVNknMjP6p @HowardKurtz,foxnewspolitics
2314,1045028255470891009,"Second Kavanaugh accuser in standoff with committee over terms to come forward - via @brookefoxnews 
https://t.co/sIU1F72KVK",foxnewspolitics
2315,1045027023024984064,"Republicans stand by Kavanaugh, fire back at Avenatti as new allegations jolt court bid https://t.co/VoRqWcmv4r",foxnewspolitics
2316,1045018185169346561,"Dem senator filing suit asking court to halt Kavanaugh confirmation - via @AndrewOReilly84 
https://t.co/cH93H85YHZ",foxnewspolitics
2317,1044996930961633281,"Washington Post columnist slammed for falsely claiming Kavanaugh hearing prosecutor worked for Sheriff Joe Arpaio - via @briansflood 
https://t.co/vzVhgLPSt8",foxnewspolitics
